station,valid,visibility,ws,wd,rh,tempc,
OBBI,1/19/16 8:00,2.49,4.6,150,68.15,19,
OBBI,1/19/16 9:00,4.97,5.75,170,56.38,21,
OBBI,1/19/16 10:00,6.21,6.9,200,56.38,21,
OBBI,1/19/16 11:00,6.21,6.9,190,46.43,22,
OBBI,1/19/16 12:00,6.21,5.75,190,53.03,22,
OBBI,1/19/16 13:00,6.21,6.9,130,64.26,21,
OBBI,1/19/16 14:00,4.97,3.45,80,88.09,18,
OBBI,1/19/16 15:00,4.97,1.15,M,82.62,18,
OBBI,1/19/16 16:00,6.21,3.45,70,68.15,19,
OBBI,1/19/16 17:00,6.21,8.05,90,77.6,19,
OBBI,1/19/16 18:00,4.97,5.75,110,82.62,18,
OBBI,1/19/16 19:00,4.35,8.05,110,88.09,18,
OBBI,1/19/16 20:00,4.35,8.05,120,88.09,18,
OBBI,1/19/16 21:00,4.35,8.05,130,88.09,18,
OBBI,1/19/16 22:00,4.35,5.75,130,88.09,18,
OBBI,1/19/16 23:00,4.35,6.9,130,88.09,18,
OBBI,1/20/16 0:00,4.35,2.3,M,88.09,18,
OBBI,1/20/16 1:00,3.73,2.3,290,88,17,
OBBI,1/20/16 2:00,3.11,0,0,93.74,15,
OBBI,1/20/16 3:00,1.86,2.3,270,93.79,16,
OBBI,1/20/16 4:00,1.68,0,0,93.74,15,
OBBI,1/20/16 5:00,0.31,2.3,M,88.09,18,
OBBI,1/20/16 6:00,1.24,4.6,280,93.83,17,
OBBI,1/20/16 7:00,3.11,5.75,290,82.74,19,
OBBI,1/20/16 8:00,3.73,4.6,300,68.55,21,
OBBI,1/20/16 9:00,5.59,3.45,M,56.63,22,
OBBI,1/20/16 10:00,5.59,5.75,350,53.29,23,
OBBI,1/20/16 11:00,4.97,9.2,90,68.55,21,
OBBI,1/20/16 12:00,4.97,6.9,100,72.92,20,
OBBI,1/20/16 13:00,4.97,4.6,100,72.92,20,
OBBI,1/20/16 14:00,4.35,3.45,100,77.6,19,
OBBI,1/20/16 15:00,4.35,3.45,110,82.74,19,
OBBI,1/20/16 16:00,4.35,3.45,100,82.74,19,
OBBI,1/20/16 17:00,4.35,2.3,100,88.09,18,
OBBI,1/20/16 18:00,3.11,0,0,82.62,18,
OBBI,1/20/16 19:00,3.11,0,0,88.09,18,
OBBI,1/20/16 20:00,3.11,1.15,M,88.09,18,
OBBI,1/20/16 21:00,1.86,1.15,M,93.83,17,
OBBI,1/20/16 22:00,1.86,3.45,290,88.09,18,
OBBI,1/20/16 23:00,1.37,4.6,270,88.09,18,
OBBI,1/21/16 0:00,1.24,3.45,280,88.09,18,
OBBI,1/21/16 1:00,1.24,3.45,260,93.83,17,
OBBI,1/21/16 2:00,0.93,4.6,280,93.83,17,
OBBI,1/21/16 3:00,0.62,3.45,260,93.83,17,
OBBI,1/21/16 4:00,0.62,3.45,250,88.09,18,
OBBI,1/21/16 5:00,0.75,5.75,270,93.88,18,
OBBI,1/21/16 6:00,1.55,9.2,300,88.18,19,
OBBI,1/21/16 7:00,2.49,12.65,310,82.86,20,
OBBI,1/21/16 8:00,3.11,9.2,300,73.09,21,
OBBI,1/21/16 9:00,3.11,10.35,300,77.9,21,
OBBI,1/21/16 10:00,3.11,10.35,310,77.9,21,
OBBI,1/21/16 11:00,3.11,11.5,300,77.9,21,
OBBI,1/21/16 12:00,1.86,12.65,300,77.9,21,
OBBI,1/21/16 13:00,1.86,13.8,330,77.9,21,
OBBI,1/21/16 14:00,1.55,11.5,330,82.86,20,
OBBI,1/21/16 15:00,1.55,9.2,330,82.86,20,
OBBI,1/21/16 16:00,1.86,10.35,330,88.18,19,
OBBI,1/21/16 17:00,1.86,10.35,310,88.18,19,
OBBI,1/21/16 18:00,2.49,11.5,320,88.18,19,
OBBI,1/21/16 19:00,2.49,11.5,310,82.74,19,
OBBI,1/21/16 20:00,3.11,10.35,310,82.74,19,
OBBI,1/21/16 21:00,3.11,9.2,300,88.09,18,
OBBI,1/21/16 22:00,3.11,9.2,300,88.09,18,
OBBI,1/21/16 23:00,3.11,10.35,300,88.09,18,
OBBI,1/22/16 0:00,3.11,9.2,300,88.09,18,
OBBI,1/22/16 1:00,3.11,6.9,290,88.09,18,
OBBI,1/22/16 2:00,3.11,8.05,280,88,17,
OBBI,1/22/16 3:00,3.11,8.05,290,88,17,
OBBI,1/22/16 3:30,1.86,6.9,280,88,17,
OBBI,1/22/16 4:00,1.86,6.9,280,88,17,
OBBI,1/22/16 5:00,3.11,10.35,290,82.62,18,
OBBI,1/22/16 6:00,3.11,8.05,280,88.09,18,
OBBI,1/22/16 7:00,3.11,8.05,290,82.74,19,
OBBI,1/22/16 8:00,3.11,8.05,280,72.92,20,
OBBI,1/22/16 9:00,3.11,9.2,300,68.55,21,
OBBI,1/22/16 10:00,3.11,11.5,300,73.09,21,
OBBI,1/22/16 11:00,4.35,9.2,300,68.55,21,
OBBI,1/22/16 12:00,4.35,9.2,310,53.03,22,
OBBI,1/22/16 13:00,4.97,10.35,340,64.26,21,
OBBI,1/22/16 14:00,4.97,10.35,350,72.92,20,
OBBI,1/22/16 15:00,4.35,8.05,350,82.86,20,
OBBI,1/22/16 16:00,3.73,5.75,340,88.18,19,
OBBI,1/22/16 17:00,3.73,5.75,330,82.74,19,
OBBI,1/22/16 18:00,3.73,3.45,330,77.6,19,
OBBI,1/22/16 19:00,3.73,5.75,310,77.6,19,
OBBI,1/22/16 20:00,3.73,6.9,310,82.74,19,
OBBI,1/22/16 21:00,3.73,2.3,M,88.09,18,
OBBI,1/22/16 22:00,3.73,3.45,230,88.09,18,
OBBI,1/22/16 23:00,3.73,2.3,260,82.62,18,
OBBI,1/23/16 0:00,3.11,3.45,260,88.09,18,
OBBI,1/23/16 1:00,3.11,3.45,270,93.83,17,
OBBI,1/23/16 2:00,3.11,4.6,260,88,17,
OBBI,1/23/16 3:00,3.73,4.6,250,88,17,
OBBI,1/23/16 4:00,2.49,3.45,220,88,17,
OBBI,1/23/16 5:00,4.35,4.6,230,77.45,18,
OBBI,1/23/16 6:00,4.97,2.3,M,68.15,19,
OBBI,1/23/16 7:00,4.97,4.6,170,49.64,22,
OBBI,1/23/16 8:00,6.21,4.6,160,49.9,23,
OBBI,1/23/16 9:00,6.21,5.75,180,46.98,24,
OBBI,1/23/16 10:00,6.21,3.45,200,41.14,24,
OBBI,1/23/16 11:00,6.21,9.2,40,56.88,23,
OBBI,1/23/16 12:00,5.59,8.05,50,60.44,22,
OBBI,1/23/16 13:00,5.59,8.05,50,73.09,21,
OBBI,1/23/16 14:00,4.97,8.05,80,77.75,20,
OBBI,1/23/16 15:00,4.97,8.05,80,72.92,20,
OBBI,1/23/16 16:00,4.97,10.35,90,72.92,20,
OBBI,1/23/16 17:00,5.59,10.35,100,68.35,20,
OBBI,1/23/16 18:00,5.59,10.35,100,77.75,20,
OBBI,1/23/16 19:00,5.59,12.65,120,82.86,20,
OBBI,1/23/16 20:00,4.35,10.35,130,88.18,19,
OBBI,1/23/16 21:00,4.35,9.2,130,82.74,19,
OBBI,1/23/16 22:00,4.97,9.2,130,77.6,19,
OBBI,1/23/16 23:00,4.97,8.05,130,77.6,19,
OBBI,1/24/16 0:00,4.35,8.05,130,82.62,18,
OBBI,1/24/16 1:00,4.35,9.2,140,72.74,19,
OBBI,1/24/16 2:00,4.35,8.05,140,72.74,19,
OBBI,1/24/16 3:00,3.73,8.05,140,77.6,19,
OBBI,1/24/16 4:00,3.73,9.2,140,77.6,19,
OBBI,1/24/16 5:00,3.73,11.5,140,77.75,20,
OBBI,1/24/16 6:00,3.73,6.9,150,77.9,21,
OBBI,1/24/16 7:00,3.11,12.65,150,73.09,21,
OBBI,1/24/16 8:00,3.11,6.9,190,73.27,22,
OBBI,1/24/16 9:00,3.11,11.5,140,68.75,22,
OBBI,1/24/16 10:00,4.97,11.5,140,50.43,25,
OBBI,1/24/16 11:00,6.21,12.65,130,50.43,25,
OBBI,1/24/16 12:00,6.21,12.65,110,57.12,24,
OBBI,1/24/16 13:00,6.21,9.2,110,60.9,24,
OBBI,1/24/16 14:00,6.21,8.05,100,68.75,22,
OBBI,1/24/16 15:00,6.21,10.35,110,68.75,22,
OBBI,1/24/16 16:00,6.21,11.5,120,68.75,22,
OBBI,1/24/16 17:00,6.21,11.5,120,68.55,21,
OBBI,1/24/16 18:00,6.21,10.35,120,72.92,20,
OBBI,1/24/16 19:00,6.21,13.8,120,72.92,20,
OBBI,1/24/16 20:00,6.21,12.65,130,72.92,20,
OBBI,1/24/16 21:00,6.21,9.2,140,72.92,20,
OBBI,1/24/16 22:00,6.21,6.9,150,72.92,20,
OBBI,1/24/16 23:00,6.21,8.05,170,72.92,20,
OBBI,1/25/16 0:00,6.21,8.05,150,68.35,20,
OBBI,1/25/16 1:00,6.21,9.2,170,68.35,20,
OBBI,1/25/16 2:00,6.21,8.05,270,77.6,19,
OBBI,1/25/16 3:00,6.21,0,0,72.56,18,
OBBI,1/25/16 4:00,6.21,9.2,300,77.6,19,
OBBI,1/25/16 5:00,3.11,12.65,300,88.26,20,
OBBI,1/25/16 6:00,3.11,16.1,300,82.86,20,
OBBI,1/25/16 7:00,3.11,18.4,300,82.86,20,
OBBI,1/25/16 8:00,3.11,19.55,300,82.86,20,
OBBI,1/25/16 9:00,3.11,16.1,300,82.86,20,
OBBI,1/25/16 10:00,3.73,19.55,310,82.98,21,
OBBI,1/25/16 11:00,4.35,24.15,320,82.86,20,
OBBI,1/25/16 12:00,3.73,21.85,330,82.86,20,
OBBI,1/25/16 13:00,3.73,19.55,330,77.75,20,
OBBI,1/25/16 14:00,3.73,19.55,330,77.75,20,
OBBI,1/25/16 15:00,4.35,19.55,330,77.75,20,
OBBI,1/25/16 16:00,4.35,18.4,330,77.6,19,
OBBI,1/25/16 17:00,4.35,14.95,330,77.6,19,
OBBI,1/25/16 18:00,4.35,19.55,330,77.6,19,
OBBI,1/25/16 19:00,4.35,18.4,330,77.6,19,
OBBI,1/25/16 20:00,4.35,16.1,340,77.6,19,
OBBI,1/25/16 21:00,4.97,19.55,330,63.82,19,
OBBI,1/25/16 22:00,6.21,13.8,340,63.82,19,
OBBI,1/25/16 23:00,6.21,17.25,340,55.88,19,
OBBI,1/26/16 0:00,6.21,14.95,340,55.88,19,
OBBI,1/26/16 1:00,6.21,19.55,340,45.6,19,
OBBI,1/26/16 2:00,6.21,14.95,340,51.98,18,
OBBI,1/26/16 3:00,6.21,16.1,340,48.55,18,
OBBI,1/26/16 4:00,6.21,19.55,350,48.55,18,
OBBI,1/26/16 5:00,6.21,20.7,350,45.6,19,
OBBI,1/26/16 6:00,6.21,18.4,360,45.6,19,
OBBI,1/26/16 7:00,6.21,16.1,360,45.88,20,
OBBI,1/26/16 8:00,6.21,19.55,360,42.85,20,
OBBI,1/26/16 9:00,6.21,19.55,350,42.85,20,
OBBI,1/26/16 10:00,6.21,19.55,360,40,20,
OBBI,1/26/16 11:00,6.21,18.4,350,48.83,19,
OBBI,1/26/16 12:00,6.21,18.4,360,45.6,19,
OBBI,1/26/16 13:00,6.21,17.25,350,48.83,19,
OBBI,1/26/16 14:00,6.21,16.1,350,52.25,19,
OBBI,1/26/16 15:00,6.21,16.1,350,52.25,19,
OBBI,1/26/16 16:00,6.21,14.95,350,45.6,19,
OBBI,1/26/16 17:00,6.21,14.95,360,45.6,19,
OBBI,1/26/16 18:00,6.21,13.8,350,48.83,19,
OBBI,1/26/16 19:00,6.21,11.5,340,48.83,19,
OBBI,1/26/16 20:00,6.21,11.5,340,52.25,19,
OBBI,1/26/16 21:00,6.21,12.65,340,59.5,18,
OBBI,1/26/16 22:00,6.21,14.95,330,59.5,18,
OBBI,1/26/16 23:00,6.21,14.95,330,63.6,18,
OBBI,1/27/16 0:00,6.21,13.8,330,67.75,17,
OBBI,1/27/16 1:00,6.21,14.95,330,63.38,17,
OBBI,1/27/16 2:00,6.21,14.95,350,59.5,18,
OBBI,1/27/16 3:00,6.21,14.95,350,59.5,18,
OBBI,1/27/16 4:00,6.21,14.95,350,63.6,18,
OBBI,1/27/16 5:00,6.21,14.95,350,63.6,18,
OBBI,1/27/16 6:00,6.21,16.1,350,52.25,19,
OBBI,1/27/16 7:00,6.21,18.4,350,59.74,19,
OBBI,1/27/16 8:00,6.21,19.55,340,55.88,19,
OBBI,1/27/16 9:00,6.21,19.55,340,52.51,20,
OBBI,1/27/16 10:00,6.21,21.85,340,52.51,20,
OBBI,1/27/16 11:00,6.21,18.4,350,59.74,19,
OBBI,1/27/16 12:00,6.21,20.7,350,55.88,19,
OBBI,1/27/16 13:00,6.21,18.4,350,55.88,19,
OBBI,1/27/16 14:00,6.21,18.4,350,59.5,18,
OBBI,1/27/16 15:00,6.21,16.1,350,59.5,18,
OBBI,1/27/16 16:00,6.21,17.25,340,63.6,18,
OBBI,1/27/16 17:00,6.21,17.25,340,63.38,17,
OBBI,1/27/16 18:00,6.21,18.4,330,55.63,18,
OBBI,1/27/16 19:00,6.21,18.4,330,63.38,17,
OBBI,1/27/16 20:00,6.21,17.25,330,63.38,17,
OBBI,1/27/16 21:00,6.21,18.4,330,63.38,17,
OBBI,1/27/16 22:00,6.21,18.4,330,63.38,17,
OBBI,1/27/16 23:00,6.21,19.55,330,63.38,17,
OBBI,1/28/16 0:00,6.21,18.4,330,59.26,17,
OBBI,1/28/16 1:00,6.21,16.1,330,63.15,16,
OBBI,1/28/16 2:00,6.21,13.8,330,63.15,16,
OBBI,1/28/16 3:00,6.21,12.65,340,63.15,16,
OBBI,1/28/16 4:00,6.21,12.65,340,59.01,16,
OBBI,1/28/16 5:00,6.21,16.1,340,55.37,17,
OBBI,1/28/16 6:00,6.21,16.1,340,51.98,18,
OBBI,1/28/16 7:00,6.21,17.25,330,51.98,18,
OBBI,1/28/16 8:00,6.21,16.1,340,48.55,18,
OBBI,1/28/16 9:00,6.21,20.7,330,48.55,18,
OBBI,1/28/16 10:00,6.21,23,340,48.55,18,
OBBI,1/28/16 11:00,6.21,24.15,330,48.55,18,
OBBI,1/28/16 12:00,6.21,23,340,48.28,17,
OBBI,1/28/16 13:00,6.21,24.15,340,51.72,17,
OBBI,1/28/16 14:00,6.21,21.85,330,51.45,16,
OBBI,1/28/16 15:00,6.21,24.15,340,58.77,15,
OBBI,1/28/16 16:00,6.21,23,330,54.86,15,
OBBI,1/28/16 17:00,6.21,24.15,330,54.86,15,
OBBI,1/28/16 18:00,6.21,23,320,54.86,15,
OBBI,1/28/16 19:00,6.21,24.15,330,58.77,15,
OBBI,1/28/16 20:00,6.21,25.3,320,58.52,14,
OBBI,1/28/16 20:30,6.21,26.45,310,67.12,14,
OBBI,1/28/16 21:00,6.21,27.6,300,71.83,14,
OBBI,1/28/16 22:00,6.21,25.3,290,81.74,11,
OBBI,1/28/16 23:00,6.21,23,290,76.34,11,
OBBI,1/29/16 0:00,6.21,20.7,290,76.18,10,
OBBI,1/29/16 1:00,6.21,23,290,76.18,10,
OBBI,1/29/16 2:00,6.21,21.85,290,71.07,10,
OBBI,1/29/16 3:00,6.21,24.15,300,71.07,10,
OBBI,1/29/16 4:00,6.21,19.55,290,71.07,10,
OBBI,1/29/16 5:00,6.21,19.55,290,66.48,11,
OBBI,1/29/16 6:00,6.21,17.25,290,61.99,11,
OBBI,1/29/16 7:00,6.21,20.7,290,58.02,12,
OBBI,1/29/16 8:00,6.21,23,300,54.34,13,
OBBI,1/29/16 9:00,6.21,24.15,290,54.34,13,
OBBI,1/29/16 10:00,6.21,23,300,54.6,14,
OBBI,1/29/16 11:00,6.21,23,300,54.6,14,
OBBI,1/29/16 12:00,6.21,23,310,50.64,13,
OBBI,1/29/16 13:00,6.21,24.15,310,54.34,13,
OBBI,1/29/16 14:00,6.21,21.85,310,50.64,13,
OBBI,1/29/16 15:00,6.21,21.85,310,58.27,13,
OBBI,1/29/16 16:00,6.21,23,300,58.02,12,
OBBI,1/29/16 17:00,6.21,19.55,290,50.36,12,
OBBI,1/29/16 18:00,6.21,23,300,50.36,12,
OBBI,1/29/16 19:00,6.21,19.55,290,50.36,12,
OBBI,1/29/16 20:00,6.21,17.25,290,43.61,12,
OBBI,1/29/16 21:00,6.21,16.1,280,37.38,11,
OBBI,1/29/16 22:00,6.21,17.25,290,34.69,11,
OBBI,1/29/16 23:00,6.21,19.55,290,34.69,11,
OBBI,1/30/16 0:00,6.21,18.4,290,37.38,11,
OBBI,1/30/16 1:00,6.21,20.7,290,43.32,11,
OBBI,1/30/16 2:00,6.21,18.4,290,43.32,11,
OBBI,1/30/16 3:00,6.21,16.1,290,46.59,11,
OBBI,1/30/16 4:00,6.21,16.1,280,53.54,10,
OBBI,1/30/16 5:00,6.21,16.1,280,46.59,11,
OBBI,1/30/16 6:00,6.21,19.55,290,53.81,11,
OBBI,1/30/16 7:00,6.21,20.7,290,50.36,12,
OBBI,1/30/16 8:00,6.21,25.3,300,47.44,14,
OBBI,1/30/16 9:00,6.21,26.45,300,44.19,14,
OBBI,1/30/16 10:00,6.21,25.3,310,51.18,15,
OBBI,1/30/16 11:00,6.21,26.45,310,47.72,15,
OBBI,1/30/16 12:00,6.21,26.45,300,54.6,14,
OBBI,1/30/16 13:00,6.21,21.85,310,58.52,14,
OBBI,1/30/16 14:00,6.21,21.85,300,58.52,14,
OBBI,1/30/16 15:00,6.21,23,310,62.46,13,
OBBI,1/30/16 16:00,6.21,21.85,310,58.27,13,
OBBI,1/30/16 17:00,6.21,18.4,300,54.34,13,
OBBI,1/30/16 18:00,6.21,18.4,300,43.9,13,
OBBI,1/30/16 19:00,6.21,16.1,300,50.64,13,
OBBI,1/30/16 20:00,6.21,16.1,310,62.46,13,
OBBI,1/30/16 21:00,6.21,17.25,310,62.46,13,
OBBI,1/30/16 22:00,6.21,12.65,290,58.27,13,
OBBI,1/30/16 23:00,6.21,12.65,290,58.27,13,
OBBI,1/31/16 0:00,6.21,14.95,290,58.27,13,
OBBI,1/31/16 1:00,6.21,14.95,290,62.46,13,
OBBI,1/31/16 2:00,6.21,12.65,280,62.23,12,
OBBI,1/31/16 3:00,6.21,13.8,280,58.02,12,
OBBI,1/31/16 4:00,6.21,16.1,290,62.23,12,
OBBI,1/31/16 5:00,6.21,11.5,290,58.27,13,
OBBI,1/31/16 6:00,6.21,13.8,280,62.46,13,
OBBI,1/31/16 7:00,6.21,11.5,270,54.6,14,
OBBI,1/31/16 8:00,6.21,12.65,280,44.47,15,
OBBI,1/31/16 9:00,6.21,13.8,280,41.71,16,
OBBI,1/31/16 10:00,6.21,18.4,300,42,17,
OBBI,1/31/16 11:00,6.21,17.25,300,42,17,
OBBI,1/31/16 12:00,6.21,18.4,310,45.04,17,
OBBI,1/31/16 13:00,6.21,16.1,320,55.12,16,
OBBI,1/31/16 14:00,6.21,13.8,340,59.01,16,
OBBI,1/31/16 15:00,6.21,10.35,340,67.33,15,
OBBI,1/31/16 16:00,6.21,10.35,330,67.33,15,
OBBI,1/31/16 17:00,6.21,11.5,330,67.33,15,
OBBI,1/31/16 18:00,6.21,11.5,320,67.33,15,
OBBI,1/31/16 19:00,6.21,10.35,310,67.33,15,
OBBI,1/31/16 20:00,6.21,9.2,300,71.83,14,
OBBI,1/31/16 21:00,6.21,9.2,300,71.83,14,
OBBI,1/31/16 22:00,6.21,6.9,270,71.83,14,
OBBI,1/31/16 23:00,6.21,6.9,270,71.83,14,
OBBI,2/1/16 0:00,6.21,6.9,280,66.91,13,
OBBI,2/1/16 1:00,6.21,6.9,280,62.46,13,
OBBI,2/1/16 2:00,6.21,9.2,280,62.46,13,
OBBI,2/1/16 3:00,6.21,9.2,280,62.46,13,
OBBI,2/1/16 4:00,6.21,9.2,280,62.46,13,
OBBI,2/1/16 5:00,6.21,11.5,280,54.6,14,
OBBI,2/1/16 6:00,6.21,10.35,280,54.6,14,
OBBI,2/1/16 7:00,6.21,17.25,300,51.18,15,
OBBI,2/1/16 8:00,6.21,16.1,300,48.28,17,
OBBI,2/1/16 9:00,6.21,18.4,290,48.28,17,
OBBI,2/1/16 10:00,6.21,19.55,300,42,17,
OBBI,2/1/16 11:00,6.21,18.4,300,42.28,18,
OBBI,2/1/16 12:00,6.21,16.1,310,51.72,17,
OBBI,2/1/16 13:00,6.21,16.1,310,55.37,17,
OBBI,2/1/16 14:00,6.21,13.8,310,63.15,16,
OBBI,2/1/16 15:00,6.21,13.8,310,67.54,16,
OBBI,2/1/16 16:00,6.21,12.65,310,72.01,15,
OBBI,2/1/16 17:00,6.21,11.5,300,72.01,15,
OBBI,2/1/16 18:00,6.21,12.65,300,67.33,15,
OBBI,2/1/16 19:00,6.21,9.2,300,71.83,14,
OBBI,2/1/16 20:00,6.21,10.35,300,71.83,14,
OBBI,2/1/16 21:00,6.21,8.05,300,71.83,14,
OBBI,2/1/16 22:00,6.21,8.05,300,67.12,14,
OBBI,2/1/16 23:00,6.21,3.45,280,67.12,14,
OBBI,2/2/16 0:00,6.21,5.75,280,67.12,14,
OBBI,2/2/16 1:00,6.21,6.9,270,76.66,13,
OBBI,2/2/16 2:00,6.21,5.75,280,66.91,13,
OBBI,2/2/16 3:00,6.21,6.9,270,66.91,13,
OBBI,2/2/16 4:00,6.21,5.75,270,66.91,13,
OBBI,2/2/16 5:00,6.21,8.05,270,62.69,14,
OBBI,2/2/16 6:00,6.21,9.2,280,54.86,15,
OBBI,2/2/16 7:00,6.21,10.35,290,51.45,16,
OBBI,2/2/16 8:00,6.21,11.5,290,45.04,17,
OBBI,2/2/16 9:00,6.21,12.65,290,45.04,17,
OBBI,2/2/16 10:00,6.21,13.8,300,42.28,18,
OBBI,2/2/16 11:00,6.21,12.65,310,45.32,18,
OBBI,2/2/16 12:00,6.21,11.5,310,48.55,18,
OBBI,2/2/16 13:00,6.21,11.5,330,51.98,18,
OBBI,2/2/16 14:00,6.21,10.35,350,63.38,17,
OBBI,2/2/16 15:00,6.21,8.05,360,67.54,16,
OBBI,2/2/16 16:00,6.21,6.9,340,72.2,16,
OBBI,2/2/16 17:00,6.21,4.6,320,72.2,16,
OBBI,2/2/16 18:00,6.21,5.75,300,77.14,16,
OBBI,2/2/16 19:00,6.21,3.45,250,72.2,16,
OBBI,2/2/16 20:00,5.59,3.45,240,76.98,15,
OBBI,2/2/16 21:00,4.97,2.3,M,76.98,15,
OBBI,2/2/16 22:00,4.97,5.75,260,76.98,15,
OBBI,2/2/16 23:00,4.35,3.45,230,82.12,14,
OBBI,2/3/16 0:00,4.35,4.6,280,82.12,14,
OBBI,2/3/16 1:00,3.73,4.6,270,87.74,14,
OBBI,2/3/16 2:00,3.73,8.05,260,87.74,14,
OBBI,2/3/16 3:00,3.73,4.6,290,82.12,14,
OBBI,2/3/16 4:00,3.11,5.75,300,82.12,14,
OBBI,2/3/16 5:00,3.73,6.9,270,72.01,15,
OBBI,2/3/16 6:00,4.97,8.05,300,67.54,16,
OBBI,2/3/16 7:00,4.97,6.9,270,67.75,17,
OBBI,2/3/16 8:00,4.97,11.5,300,63.6,18,
OBBI,2/3/16 9:00,3.73,16.1,310,63.6,18,
OBBI,2/3/16 10:00,4.97,16.1,310,63.82,19,
OBBI,2/3/16 11:00,4.35,14.95,310,72.56,18,
OBBI,2/3/16 12:00,4.35,12.65,310,72.56,18,
OBBI,2/3/16 13:00,4.35,13.8,320,77.45,18,
OBBI,2/3/16 14:00,4.35,10.35,320,77.45,18,
OBBI,2/3/16 15:00,4.97,10.35,330,72.56,18,
OBBI,2/3/16 16:00,5.59,8.05,320,72.38,17,
OBBI,2/3/16 17:00,5.59,10.35,310,72.38,17,
OBBI,2/3/16 18:00,6.21,11.5,300,77.29,17,
OBBI,2/3/16 19:00,6.21,12.65,300,77.29,17,
OBBI,2/3/16 20:00,6.21,13.8,300,82.37,16,
OBBI,2/3/16 21:00,6.21,12.65,300,82.37,16,
OBBI,2/3/16 22:00,6.21,13.8,310,82.37,16,
OBBI,2/3/16 23:00,6.21,14.95,320,77.29,17,
OBBI,2/4/16 0:00,6.21,13.8,320,72.38,17,
OBBI,2/4/16 1:00,6.21,14.95,330,67.75,17,
OBBI,2/4/16 2:00,6.21,16.1,330,63.38,17,
OBBI,2/4/16 3:00,3.73,17.25,300,82.25,15,
OBBI,2/4/16 4:00,5.59,13.8,290,82.25,15,
OBBI,2/4/16 5:00,5.59,14.95,290,72.2,16,
OBBI,2/4/16 6:00,6.21,12.65,290,67.54,16,
OBBI,2/4/16 7:00,6.21,13.8,290,67.75,17,
OBBI,2/4/16 8:00,6.21,17.25,290,63.6,18,
OBBI,2/4/16 9:30,6.21,23,300,63.82,19,
OBBI,2/4/16 10:00,6.21,24.15,300,68.15,19,
OBBI,2/4/16 11:00,6.21,21.85,310,72.74,19,
OBBI,2/4/16 12:00,6.21,21.85,320,68.15,19,
OBBI,2/4/16 13:00,6.21,23,320,68.15,19,
OBBI,2/4/16 14:00,6.21,18.4,320,67.95,18,
OBBI,2/4/16 15:00,6.21,16.1,330,67.95,18,
OBBI,2/4/16 16:00,6.21,16.1,330,72.56,18,
OBBI,2/4/16 17:00,6.21,13.8,330,72.38,17,
OBBI,2/4/16 18:00,6.21,14.95,330,72.38,17,
OBBI,2/4/16 19:00,6.21,11.5,320,77.29,17,
OBBI,2/4/16 20:00,6.21,10.35,310,77.29,17,
OBBI,2/4/16 21:00,6.21,8.05,300,82.37,16,
OBBI,2/4/16 22:00,6.21,9.2,310,82.37,16,
OBBI,2/4/16 23:00,6.21,8.05,310,82.37,16,
OBBI,2/5/16 0:00,6.21,9.2,320,82.37,16,
OBBI,2/5/16 1:00,6.21,10.35,320,82.37,16,
OBBI,2/5/16 2:00,5.59,9.2,300,87.83,15,
OBBI,2/5/16 3:00,3.11,8.05,290,87.83,15,
OBBI,2/5/16 4:00,3.11,11.5,300,87.83,15,
OBBI,2/5/16 5:00,3.73,11.5,300,87.92,16,
OBBI,2/5/16 6:00,4.97,10.35,310,82.5,17,
OBBI,2/5/16 7:00,6.21,10.35,310,72.74,19,
OBBI,2/5/16 8:00,6.21,12.65,330,64.04,20,
OBBI,2/5/16 9:00,6.21,11.5,300,68.35,20,
OBBI,2/5/16 10:00,6.21,14.95,320,60.21,21,
OBBI,2/5/16 11:00,6.21,16.1,340,60.21,21,
OBBI,2/5/16 12:00,6.21,14.95,330,68.35,20,
OBBI,2/5/16 13:00,6.21,14.95,330,64.04,20,
OBBI,2/5/16 14:00,6.21,13.8,330,72.74,19,
OBBI,2/5/16 15:00,6.21,10.35,320,72.74,19,
OBBI,2/5/16 16:00,6.21,11.5,320,77.45,18,
OBBI,2/5/16 17:00,6.21,9.2,330,77.45,18,
OBBI,2/5/16 18:00,6.21,6.9,320,82.5,17,
OBBI,2/5/16 19:00,6.21,6.9,310,82.5,17,
OBBI,2/5/16 20:00,6.21,4.6,310,77.29,17,
OBBI,2/5/16 21:00,6.21,4.6,290,87.92,16,
OBBI,2/5/16 22:00,5.59,5.75,290,87.92,16,
OBBI,2/5/16 23:00,4.97,6.9,290,87.92,16,
OBBI,2/6/16 0:00,3.73,4.6,290,93.74,15,
OBBI,2/6/16 1:00,3.11,4.6,280,93.74,15,
OBBI,2/6/16 2:00,2.49,5.75,280,93.74,15,
OBBI,2/6/16 3:00,1.55,4.6,280,100,14,
OBBI,2/6/16 4:00,1.55,4.6,280,100,14,
OBBI,2/6/16 5:00,3.73,8.05,280,87.92,16,
OBBI,2/6/16 6:00,3.73,9.2,290,82.37,16,
OBBI,2/6/16 7:00,3.73,8.05,280,77.29,17,
OBBI,2/6/16 8:00,4.35,6.9,280,67.95,18,
OBBI,2/6/16 9:00,6.21,6.9,280,34.8,20,
OBBI,2/6/16 10:00,6.21,10.35,310,30.49,21,
OBBI,2/6/16 11:00,6.21,8.05,300,32.72,21,
