station,time,temp,relh,wd,ws,visibility
OKBK,1/20/17 0:00,55.4,81.99,0,0,4.35
OKBK,1/20/17 1:00,55.4,81.99,10,5,4.35
OKBK,1/20/17 2:00,57.2,82.12,40,4,4.35
OKBK,1/20/17 3:00,51.8,93.55,0,0,4.35
OKBK,1/20/17 4:00,53.6,93.6,340,6,2.49
OKBK,1/20/17 5:00,55.4,81.99,350,5,2.49
OKBK,1/20/17 6:00,57.2,82.12,330,7,2.49
OKBK,1/20/17 7:00,59,76.98,330,7,2.49
OKBK,1/20/17 8:00,62.6,67.75,340,8,3.73
OKBK,1/20/17 9:00,62.6,67.75,340,10,3.73
OKBK,1/20/17 10:00,66.2,59.74,350,8,4.35
OKBK,1/20/17 11:00,66.2,59.74,340,8,4.35
OKBK,1/20/17 12:00,68,59.97,340,8,4.35
OKBK,1/20/17 12:59,68,52.51,340,9,4.35
OKBK,1/20/17 14:00,66.2,55.88,340,7,4.35
OKBK,1/20/17 15:00,62.6,67.75,340,4,4.35
OKBK,1/20/17 16:00,62.6,59.26,330,6,4.35
OKBK,1/20/17 17:00,62.6,51.72,340,9,4.35
OKBK,1/20/17 18:00,59,58.77,330,6,4.35
OKBK,1/20/17 19:00,53.6,71.45,270,3,3.73
OKBK,1/20/17 20:00,53.6,71.45,280,3,4.35
OKBK,1/20/17 21:00,50,81.61,260,3,3.73
OKBK,1/20/17 22:00,53.6,66.7,320,5,4.97
OKBK,1/20/17 23:00,53.6,66.7,330,5,6.21
OKBK,1/21/17 0:00,53.6,71.45,330,8,4.97
OKBK,1/21/17 1:00,53.6,71.45,330,6,4.35
OKBK,1/21/17 2:00,51.8,76.34,320,6,3.73
OKBK,1/21/17 3:00,53.6,76.5,340,7,3.73
OKBK,1/21/17 4:00,51.8,76.34,330,8,2.49
OKBK,1/21/17 5:00,51.8,81.74,290,4,3.11
OKBK,1/21/17 6:00,55.4,66.91,340,6,3.11
OKBK,1/21/17 7:00,57.2,62.69,350,6,3.11
OKBK,1/21/17 8:00,59,58.77,350,6,3.11
OKBK,1/21/17 9:00,62.6,51.72,340,7,3.73
OKBK,1/21/17 10:00,62.6,45.04,350,8,3.73
OKBK,1/21/17 11:00,66.2,39.72,10,7,3.73
OKBK,1/21/17 12:00,66.2,34.51,350,4,4.35
OKBK,1/21/17 12:59,66.2,34.51,360,3,6.21
OKBK,1/21/17 14:00,64.4,39.43,0,0,6.21
OKBK,1/21/17 15:00,62.6,45.04,130,6,6.21
OKBK,1/21/17 16:00,62.6,45.04,110,3,6.21
OKBK,1/21/17 17:00,59,67.33,210,3,6.21
OKBK,1/21/17 18:00,59,62.92,0,0,6.21
OKBK,1/21/17 19:00,57.2,67.12,0,0,6.21
OKBK,1/21/17 20:00,57.2,62.69,0,0,6.21
OKBK,1/21/17 21:00,55.4,71.64,180,4,6.21
OKBK,1/21/17 22:00,51.8,87.47,0,0,6.21
OKBK,1/21/17 23:00,51.8,87.47,0,0,6.21
OKBK,1/22/17 0:00,50,87.37,190,3,6.21
OKBK,1/22/17 1:00,48.2,93.45,0,0,6.21
OKBK,1/22/17 2:00,48.2,93.45,0,0,6.21
OKBK,1/22/17 3:00,50,87.37,0,0,6.21
OKBK,1/22/17 4:00,51.8,81.74,10,4,4.35
OKBK,1/22/17 5:00,53.6,76.5,20,3,3.73
OKBK,1/22/17 6:00,57.2,67.12,0,0,4.97
OKBK,1/22/17 7:00,62.6,48.28,50,4,4.97
OKBK,1/22/17 8:00,64.4,42.28,80,3,6.21
OKBK,1/22/17 9:00,64.4,39.43,50,4,6.21
OKBK,1/22/17 10:00,68,34.8,0,0,6.21
OKBK,1/22/17 11:00,68,32.43,10,3,6.21
OKBK,1/22/17 12:00,68,32.43,0,0,6.21
OKBK,1/22/17 13:00,68,32.43,0,0,6.21
OKBK,1/22/17 14:00,66.2,37.03,0,0,6.21
OKBK,1/22/17 15:00,62.6,39.14,0,0,6.21
OKBK,1/22/17 16:00,59,47.72,0,0,6.21
OKBK,1/22/17 17:00,57.2,50.91,0,0,6.21
OKBK,1/22/17 18:00,60.8,44.76,350,11,6.21
OKBK,1/22/17 19:00,59,54.86,360,10,6.21
OKBK,1/22/17 20:00,59,51.18,340,10,6.21
OKBK,1/22/17 21:00,57.2,54.6,340,14,6.21
OKBK,1/22/17 22:00,55.4,62.46,340,14,6.21
OKBK,1/22/17 23:00,53.6,66.7,350,14,6.21
OKBK,1/23/17 0:00,53.6,66.7,350,14,4.97
OKBK,1/23/17 1:00,53.6,66.7,340,15,4.97
OKBK,1/23/17 2:00,51.8,66.48,340,12,4.97
OKBK,1/23/17 3:00,51.8,66.48,350,10,4.97
OKBK,1/23/17 4:00,50,71.07,350,7,4.35
OKBK,1/23/17 5:00,51.8,66.48,340,6,4.35
OKBK,1/23/17 6:00,53.6,62.23,340,10,4.97
OKBK,1/23/17 7:00,53.6,58.02,340,10,4.97
OKBK,1/23/17 8:00,55.4,54.34,340,13,4.97
OKBK,1/23/17 9:00,57.2,50.91,340,14,6.21
OKBK,1/23/17 10:00,59,47.72,340,13,6.21
OKBK,1/23/17 11:00,60.8,41.71,330,13,6.21
OKBK,1/23/17 12:00,62.6,39.14,340,13,6.21
OKBK,1/23/17 13:00,60.8,38.85,340,14,6.21
OKBK,1/23/17 14:00,60.8,41.71,340,12,6.21
OKBK,1/23/17 15:00,59,44.47,340,14,6.21
OKBK,1/23/17 16:00,57.2,47.44,320,8,6.21
OKBK,1/23/17 17:00,57.2,47.44,330,9,6.21
OKBK,1/23/17 18:00,57.2,50.91,330,9,6.21
OKBK,1/23/17 19:00,55.4,54.34,340,8,6.21
OKBK,1/23/17 20:00,53.6,62.23,330,8,6.21
OKBK,1/23/17 21:00,51.8,61.99,320,7,6.21
OKBK,1/23/17 22:00,50,61.76,300,8,6.21
OKBK,1/23/17 23:00,50,61.76,300,7,6.21
OKBK,1/24/17 0:00,48.2,70.88,320,6,6.21
OKBK,1/24/17 1:00,48.2,66.05,320,7,6.21
OKBK,1/24/17 2:00,46.4,70.68,310,7,6.21
OKBK,1/24/17 3:00,46.4,70.68,300,7,6.21
OKBK,1/24/17 4:00,46.4,65.83,310,8,6.21
OKBK,1/24/17 5:00,48.2,61.52,310,8,6.21
OKBK,1/24/17 6:00,51.8,53.81,320,9,6.21
OKBK,1/24/17 7:00,55.4,50.64,320,11,6.21
OKBK,1/24/17 8:00,59,41.42,320,16,6.21
OKBK,1/24/17 9:00,62.6,36.45,320,17,6.21
OKBK,1/24/17 10:00,62.6,33.93,340,17,6.21
OKBK,1/24/17 11:00,64.4,27.55,340,16,6.21
OKBK,1/24/17 12:00,64.4,34.22,340,15,6.21
OKBK,1/24/17 12:59,64.4,23.77,340,14,6.21
OKBK,1/24/17 14:00,62.6,27.27,340,13,6.21
OKBK,1/24/17 15:00,60.8,33.64,340,10,6.21
OKBK,1/24/17 16:00,60.8,31.28,340,10,6.21
OKBK,1/24/17 17:00,59,33.35,350,8,6.21
OKBK,1/24/17 18:00,57.2,41.13,330,8,6.21
OKBK,1/24/17 19:00,53.6,46.88,310,5,6.21
OKBK,1/24/17 20:00,46.4,53,250,7,6.21
OKBK,1/24/17 21:00,46.4,53,290,3,6.21
OKBK,1/24/17 22:00,46.4,53,0,0,6.21
OKBK,1/24/17 23:00,44.6,56.74,320,4,6.21
OKBK,1/25/17 0:00,42.8,60.79,0,0,6.21
OKBK,1/25/17 1:00,42.8,60.79,320,5,6.21
OKBK,1/25/17 2:00,39.2,69.88,260,4,6.21
OKBK,1/25/17 3:00,39.2,69.88,260,4,6.21
OKBK,1/25/17 4:00,41,65.16,280,3,6.21
OKBK,1/25/17 5:00,44.6,56.74,270,6,6.21
OKBK,1/25/17 6:00,50,46.31,270,6,6.21
OKBK,1/25/17 7:00,53.6,40.54,300,7,6.21
OKBK,1/25/17 8:00,59,30.98,350,9,6.21
OKBK,1/25/17 9:00,62.6,25.32,330,9,6.21
OKBK,1/25/17 10:00,64.4,22.06,350,9,6.21
OKBK,1/25/17 11:00,64.4,20.46,330,6,6.21
OKBK,1/25/17 12:00,66.2,17.81,340,6,6.21
OKBK,1/25/17 13:00,66.2,17.81,340,7,6.21
OKBK,1/25/17 14:00,64.4,18.96,350,5,6.21
OKBK,1/25/17 15:00,62.6,18.71,360,3,6.21
OKBK,1/25/17 16:00,57.2,24.49,0,0,6.21
OKBK,1/25/17 17:00,53.6,27.91,0,0,6.21
OKBK,1/25/17 18:00,51.8,37.38,180,6,6.21
OKBK,1/25/17 19:00,50,49.81,170,7,6.21
OKBK,1/25/17 20:00,48.2,57.26,180,7,6.21
OKBK,1/25/17 21:00,46.4,61.28,180,7,6.21
OKBK,1/25/17 22:00,44.6,65.61,180,6,6.21
OKBK,1/25/17 23:00,44.6,65.61,160,9,6.21
OKBK,1/26/17 0:00,44.6,65.61,170,6,6.21
OKBK,1/26/17 1:00,44.6,65.61,150,6,6.21
OKBK,1/26/17 2:00,42.8,70.28,160,3,6.21
OKBK,1/26/17 3:00,42.8,70.28,160,7,6.21
OKBK,1/26/17 4:00,42.8,65.38,170,4,6.21
OKBK,1/26/17 5:00,46.4,57,160,3,6.21
OKBK,1/26/17 6:00,53.6,34.98,180,8,6.21
OKBK,1/26/17 7:00,59,24.76,170,12,6.21
OKBK,1/26/17 8:00,64.4,18.96,170,14,6.21
OKBK,1/26/17 9:00,68,16.74,170,15,6.21
OKBK,1/26/17 10:00,69.8,15.73,170,15,6.21
OKBK,1/26/17 11:00,69.8,15.73,160,16,6.21
OKBK,1/26/17 12:00,66.2,34.51,130,14,6.21
OKBK,1/26/17 13:00,64.4,36.74,130,15,6.21
OKBK,1/26/17 14:00,62.6,45.04,130,16,6.21
OKBK,1/26/17 15:00,60.8,48,140,16,6.21
OKBK,1/26/17 16:00,60.8,55.12,140,16,6.21
OKBK,1/26/17 17:00,60.8,59.01,130,16,6.21
OKBK,1/26/17 18:00,62.6,55.37,140,17,6.21
OKBK,1/26/17 19:00,62.6,59.26,140,15,6.21
OKBK,1/26/17 20:00,62.6,63.38,150,18,6.21
OKBK,1/26/17 21:00,60.8,67.54,150,16,6.21
OKBK,1/26/17 22:00,60.8,63.15,160,16,6.21
OKBK,1/26/17 23:00,59,62.92,160,17,6.21
OKBK,1/27/17 0:00,59,54.86,160,18,6.21
OKBK,1/27/17 1:00,59,47.72,160,19,6.21
OKBK,1/27/17 2:00,59,41.42,150,20,6.21
OKBK,1/27/17 3:00,60.8,38.85,150,20,6.21
OKBK,1/27/17 4:00,60.8,38.85,150,22,4.35
OKBK,1/27/17 5:00,60.8,33.64,160,24,3.11
OKBK,1/27/17 6:00,60.8,29.06,160,26,1.24
OKBK,1/27/17 7:00,62.6,27.27,170,23,0.62
OKBK,1/27/17 8:00,66.2,22.33,170,19,0.93
OKBK,1/27/17 9:00,71.6,18.55,170,19,1.06
OKBK,1/27/17 10:00,73.4,25.13,290,16,4.35
OKBK,1/27/17 11:00,71.6,21.5,300,13,3.73
OKBK,1/27/17 12:00,69.8,32.72,320,10,2.17
OKBK,1/27/17 13:00,69.8,37.61,340,8,2.49
OKBK,1/27/17 14:00,69.8,40.29,330,10,3.73
OKBK,1/27/17 15:00,68,42.85,310,6,4.35
OKBK,1/27/17 16:00,64.4,45.32,320,6,4.97
OKBK,1/27/17 17:00,59,54.86,260,5,6.21
OKBK,1/27/17 18:00,57.2,58.52,280,5,6.21
OKBK,1/27/17 19:00,59,54.86,310,3,6.21
OKBK,1/27/17 20:00,57.2,58.52,0,0,6.21
OKBK,1/27/17 21:00,51.8,66.48,190,5,6.21
OKBK,1/27/17 22:00,50,71.07,190,4,6.21
OKBK,1/27/17 23:00,51.8,66.48,210,4,6.21
OKBK,1/28/17 0:00,50,71.07,160,4,6.21
OKBK,1/28/17 1:00,50,71.07,220,4,6.21
OKBK,1/28/17 2:00,48.2,76.01,0,0,6.21
OKBK,1/28/17 3:00,46.4,75.84,0,0,6.21
OKBK,1/28/17 4:00,50,71.07,180,4,6.21
OKBK,1/28/17 5:00,53.6,66.7,0,0,6.21
OKBK,1/28/17 6:00,59,51.18,0,0,4.35
OKBK,1/28/17 7:00,66.2,37.03,0,0,3.73
OKBK,1/28/17 8:00,69.8,26.43,0,0,3.73
OKBK,1/28/17 9:00,69.8,21.24,300,5,3.73
OKBK,1/28/17 10:00,69.8,22.86,330,14,2.49
OKBK,1/28/17 11:00,68,24.32,340,12,2.49
OKBK,1/28/17 12:00,68,26.15,340,11,2.49
OKBK,1/28/17 12:59,68,26.15,360,12,2.49
OKBK,1/28/17 14:00,66.2,27.83,350,13,3.11
OKBK,1/28/17 15:00,62.6,33.93,350,13,3.11
OKBK,1/28/17 16:00,62.6,29.35,350,12,4.35
OKBK,1/28/17 17:00,60.8,29.06,340,12,4.35
OKBK,1/28/17 18:00,59,33.35,340,12,4.35
OKBK,1/28/17 19:00,57.2,35.57,350,10,4.35
OKBK,1/28/17 20:00,57.2,35.57,340,9,6.21
OKBK,1/28/17 21:00,55.4,37.97,340,9,6.21
OKBK,1/28/17 22:00,55.4,37.97,340,10,6.21
OKBK,1/28/17 23:00,53.6,40.54,360,8,6.21
OKBK,1/29/17 0:00,51.8,43.32,350,7,6.21
OKBK,1/29/17 1:00,51.8,43.32,360,6,6.21
OKBK,1/29/17 2:00,50,49.81,360,5,6.21
OKBK,1/29/17 3:00,44.6,61.03,0,0,6.21
OKBK,1/29/17 4:00,42.8,65.38,270,3,6.21
OKBK,1/29/17 5:00,46.4,61.28,0,0,4.35
OKBK,1/29/17 6:00,53.6,50.36,280,3,4.35
OKBK,1/29/17 7:00,59,41.42,290,3,3.73
OKBK,1/29/17 8:00,60.8,29.06,320,5,4.35
OKBK,1/29/17 9:00,62.6,27.27,350,7,4.97
OKBK,1/29/17 10:00,64.4,23.77,340,9,4.35
OKBK,1/29/17 11:00,64.4,23.77,350,12,4.97
OKBK,1/29/17 12:00,64.4,25.6,340,10,4.97
OKBK,1/29/17 13:00,64.4,25.6,330,11,4.97
OKBK,1/29/17 14:00,62.6,29.35,330,12,4.97
OKBK,1/29/17 15:00,60.8,36.16,360,10,6.21
OKBK,1/29/17 16:00,59,35.87,350,15,6.21
OKBK,1/29/17 17:00,57.2,41.13,350,14,6.21
OKBK,1/29/17 18:00,55.4,43.9,350,12,6.21
OKBK,1/29/17 19:00,53.6,40.54,350,13,6.21
OKBK,1/29/17 20:00,51.8,46.59,350,10,6.21
OKBK,1/29/17 21:00,51.8,46.59,360,12,6.21
OKBK,1/29/17 22:00,50,49.81,360,12,6.21
OKBK,1/29/17 23:00,50,57.52,350,10,6.21
OKBK,1/30/17 0:00,48.2,61.52,350,11,6.21
OKBK,1/30/17 1:00,48.2,61.52,350,11,6.21
OKBK,1/30/17 2:00,46.4,65.83,350,12,6.21
OKBK,1/30/17 3:00,46.4,65.83,350,11,6.21
OKBK,1/30/17 4:00,46.4,65.83,350,9,4.35
OKBK,1/30/17 5:00,46.4,65.83,350,11,6.21
OKBK,1/30/17 6:00,50,49.81,360,12,6.21
OKBK,1/30/17 7:00,53.6,43.61,10,12,6.21
OKBK,1/30/17 8:00,53.6,40.54,360,10,6.21
OKBK,1/30/17 9:00,55.4,35.28,350,9,6.21
OKBK,1/30/17 10:00,57.2,33.05,330,9,6.21
OKBK,1/30/17 11:00,59,28.77,350,8,6.21
OKBK,1/30/17 12:00,59,28.77,350,10,6.21
OKBK,1/30/17 13:00,59,26.7,340,9,6.21
OKBK,1/30/17 14:00,57.2,24.49,340,8,6.21
OKBK,1/30/17 15:00,55.4,28.2,330,6,6.21
OKBK,1/30/17 16:00,51.8,32.17,320,3,6.21
OKBK,1/30/17 17:00,48.2,36.78,0,0,6.21
OKBK,1/30/17 18:00,44.6,42.14,0,0,6.21
OKBK,1/30/17 19:00,44.6,42.14,0,0,6.21
OKBK,1/30/17 20:00,42.8,41.84,170,3,6.21
OKBK,1/30/17 21:00,41,44.85,180,5,6.21
OKBK,1/30/17 22:00,41,44.85,150,3,6.21
OKBK,1/30/17 23:00,41,44.85,170,4,6.21
OKBK,1/31/17 0:00,42.8,41.84,180,5,6.21
OKBK,1/31/17 1:00,41,44.85,170,4,6.21
OKBK,1/31/17 2:00,41,44.85,170,3,6.21
OKBK,1/31/17 3:00,42.8,41.84,160,2,6.21
OKBK,1/31/17 4:00,42.8,45.14,0,0,6.21
OKBK,1/31/17 5:00,46.4,45.73,0,0,6.21
OKBK,1/31/17 6:00,51.8,43.32,200,3,6.21
OKBK,1/31/17 7:00,57.2,41.13,160,4,6.21
OKBK,1/31/17 8:00,60.8,38.85,140,11,4.97
OKBK,1/31/17 9:00,62.6,42,130,15,4.97
OKBK,1/31/17 10:00,64.4,42.28,140,15,4.97
OKBK,1/31/17 11:00,64.4,45.32,140,16,6.21
OKBK,1/31/17 12:00,64.4,45.32,140,14,6.21
OKBK,1/31/17 13:00,64.4,45.32,140,13,6.21
OKBK,1/31/17 14:00,62.6,51.72,140,14,6.21
OKBK,1/31/17 15:00,62.6,59.26,140,12,6.21
OKBK,1/31/17 16:00,60.8,63.15,130,9,6.21
OKBK,1/31/17 17:00,60.8,59.01,150,6,6.21
OKBK,1/31/17 18:00,62.6,63.38,160,9,6.21
OKBK,1/31/17 19:00,62.6,67.75,170,10,6.21
OKBK,1/31/17 20:00,59,72.01,280,9,4.97
OKBK,1/31/17 21:00,57.2,67.12,280,6,6.21
OKBK,1/31/17 22:00,59,41.42,320,7,4.97
OKBK,1/31/17 23:00,57.2,33.05,320,12,4.97
OKBK,2/1/17 0:00,55.4,35.28,320,11,4.97
OKBK,2/1/17 1:00,53.6,37.67,330,10,4.35
OKBK,2/1/17 2:00,53.6,40.54,320,13,6.21
OKBK,2/1/17 3:00,51.8,46.59,320,9,6.21
OKBK,2/1/17 4:00,51.8,46.59,320,11,4.35
OKBK,2/1/17 5:00,51.8,50.08,320,10,4.35
OKBK,2/1/17 6:00,53.6,46.88,330,13,4.35
OKBK,2/1/17 7:00,57.2,41.13,340,13,6.21
OKBK,2/1/17 8:00,60.8,36.16,330,17,6.21
OKBK,2/1/17 9:00,62.6,33.93,340,13,6.21
OKBK,2/1/17 10:00,64.4,27.55,350,15,4.35
OKBK,2/1/17 11:00,64.4,25.6,350,16,4.35
OKBK,2/1/17 12:00,66.2,22.33,340,14,6.21
OKBK,2/1/17 13:00,66.2,20.72,340,15,6.21
OKBK,2/1/17 14:00,64.4,22.06,340,15,6.21
OKBK,2/1/17 15:00,62.6,25.32,330,13,6.21
OKBK,2/1/17 16:00,60.8,29.06,340,10,6.21
OKBK,2/1/17 17:00,57.2,33.05,350,7,6.21
OKBK,2/1/17 22:00,50,57.52,360,16,6.21
OKBK,2/1/17 23:00,48.2,61.52,360,13,6.21
OKBK,2/2/17 0:00,46.4,53,10,12,6.21
OKBK,2/2/17 1:00,46.4,36.48,360,15,6.21
OKBK,2/2/17 2:00,44.6,33.49,360,11,6.21
OKBK,2/2/17 3:00,44.6,30.98,360,12,6.21
OKBK,2/2/17 4:00,44.6,30.98,350,15,6.21
OKBK,2/2/17 5:00,44.6,30.98,340,16,6.21
OKBK,2/2/17 6:00,44.6,30.98,330,18,4.97
OKBK,2/2/17 7:00,46.4,28.93,330,19,3.11
OKBK,2/2/17 8:00,48.2,24.99,340,17,2.8
OKBK,2/2/17 9:00,50,21.59,340,17,2.8
OKBK,2/2/17 10:00,51.8,17.2,330,18,2.8
OKBK,2/2/17 11:00,53.6,17.45,320,17,3.11
OKBK,2/2/17 12:00,51.8,17.2,320,18,3.11
OKBK,2/2/17 12:59,51.8,15.86,330,19,3.11
OKBK,2/2/17 14:00,50,16.95,320,17,2.8
OKBK,2/2/17 15:00,50,16.95,310,13,3.73
OKBK,2/2/17 16:00,48.2,21.31,330,10,6.21
OKBK,2/2/17 17:00,48.2,21.31,320,10,6.21
OKBK,2/2/17 18:00,46.4,28.93,340,17,6.21
OKBK,2/2/17 19:00,44.6,36.18,340,14,6.21
OKBK,2/2/17 20:00,42.8,35.87,340,14,4.97
OKBK,2/2/17 21:00,41,41.54,340,18,3.11
OKBK,2/2/17 22:00,41,41.54,340,18,3.11
OKBK,2/2/17 23:00,41,41.54,330,17,3.11
OKBK,2/3/17 0:00,39.2,41.24,320,14,3.73
OKBK,2/3/17 1:00,39.2,41.24,320,16,3.73
OKBK,2/3/17 2:00,39.2,38.15,320,16,3.73
OKBK,2/3/17 3:00,39.2,38.15,320,15,4.35
OKBK,2/3/17 4:00,37.4,40.93,320,12,3.73
OKBK,2/3/17 5:00,41,41.54,340,11,4.97
OKBK,2/3/17 6:00,42.8,38.75,320,14,4.97
OKBK,2/3/17 7:00,46.4,36.48,340,16,6.21
OKBK,2/3/17 8:00,48.2,34.09,340,15,6.21
OKBK,2/3/17 9:00,50,29.52,330,14,6.21
OKBK,2/3/17 10:00,51.8,25.56,340,15,6.21
OKBK,2/3/17 11:00,53.6,23.93,340,16,6.21
OKBK,2/3/17 12:00,53.6,22.13,340,15,6.21
OKBK,2/3/17 12:59,53.6,20.46,340,16,6.21
OKBK,2/3/17 14:00,53.6,20.46,330,12,6.21
OKBK,2/3/17 15:00,51.8,21.86,330,10,6.21
OKBK,2/3/17 16:00,48.2,24.99,310,7,6.21
OKBK,2/3/17 17:00,44.6,26.45,290,5,6.21
OKBK,2/3/17 18:00,41,32.88,280,6,6.21
OKBK,2/3/17 19:00,41,30.38,260,2,6.21
OKBK,2/3/17 20:00,39.2,32.58,0,0,6.21
OKBK,2/3/17 21:00,37.4,34.96,0,0,6.21
OKBK,2/3/17 22:00,37.4,34.96,270,3,6.21
OKBK,2/3/17 23:00,35.6,37.53,290,3,6.21
OKBK,2/4/17 0:00,32,43.34,260,4,6.21
OKBK,2/4/17 1:00,30.2,43.04,230,4,6.21
OKBK,2/4/17 2:00,30.2,43.04,210,4,6.21
OKBK,2/4/17 3:00,26.6,46.02,230,5,6.21
OKBK,2/4/17 4:00,28.4,46.32,220,4,6.21
OKBK,2/4/17 5:00,37.4,32.27,230,3,6.21
OKBK,2/4/17 6:00,44.6,26.45,260,4,6.21
OKBK,2/4/17 7:00,51.8,21.86,300,4,6.21
OKBK,2/4/17 8:00,53.6,18.9,300,7,6.21
OKBK,2/4/17 9:00,55.4,17.7,310,8,6.21
OKBK,2/4/17 10:00,57.2,15.31,330,8,6.21
OKBK,2/4/17 11:00,59,15.55,320,9,6.21
OKBK,2/4/17 12:00,59,15.55,350,11,6.21
OKBK,2/4/17 13:00,59,15.55,360,10,6.21
OKBK,2/4/17 14:00,57.2,16.58,360,8,6.21
OKBK,2/4/17 15:00,55.4,19.16,350,8,6.21
OKBK,2/4/17 16:00,53.6,25.85,350,7,6.21
OKBK,2/4/17 17:00,51.8,27.62,360,5,6.21
OKBK,2/4/17 18:00,42.8,35.87,0,0,6.21
OKBK,2/4/17 19:00,41,35.57,280,4,6.21
OKBK,2/4/17 20:00,39.2,38.15,300,3,6.21
OKBK,2/4/17 21:00,37.4,37.84,0,0,6.21
OKBK,2/4/17 22:00,37.4,34.96,200,4,6.21
OKBK,2/4/17 23:00,35.6,34.65,170,4,6.21
OKBK,2/5/17 0:00,33.8,37.22,160,4,6.21
OKBK,2/5/17 1:00,32,43.34,180,4,6.21
OKBK,2/5/17 2:00,32,43.34,160,4,6.21
OKBK,2/5/17 3:00,32,43.34,160,5,6.21
OKBK,2/5/17 4:00,32,43.34,180,6,6.21
OKBK,2/5/17 5:00,39.2,35.26,180,3,6.21
OKBK,2/5/17 6:00,46.4,28.93,0,0,6.21
OKBK,2/5/17 7:00,51.8,25.56,300,3,6.21
OKBK,2/5/17 8:00,57.2,19.42,310,6,6.21
OKBK,2/5/17 9:00,60.8,18.46,310,6,6.21
OKBK,2/5/17 10:00,60.8,17.07,320,6,6.21
OKBK,2/5/17 11:00,62.6,16.02,360,4,6.21
OKBK,2/5/17 13:00,60.8,15.78,10,6,6.21
OKBK,2/5/17 14:00,60.8,15.78,330,4,6.21
OKBK,2/5/17 15:00,59,16.83,0,0,6.21
OKBK,2/5/17 16:00,55.4,32.76,120,6,6.21
OKBK,2/5/17 17:00,50,37.08,170,5,6.21
OKBK,2/5/17 18:00,51.8,37.38,190,6,6.21
OKBK,2/5/17 19:00,50,39.95,200,3,6.21
OKBK,2/5/17 20:00,50,39.95,190,5,6.21
OKBK,2/5/17 21:00,50,39.95,0,0,6.21
OKBK,2/5/17 22:00,48.2,42.73,220,3,6.21
OKBK,2/5/17 23:00,46.4,49.24,170,4,6.21
OKBK,2/6/17 0:00,46.4,49.24,240,3,6.21
OKBK,2/6/17 1:00,46.4,45.73,200,3,6.21
OKBK,2/6/17 2:00,46.4,45.73,310,3,6.21
OKBK,2/6/17 3:00,44.6,48.96,310,3,6.21
OKBK,2/6/17 4:00,46.4,49.24,360,8,6.21
OKBK,2/6/17 5:00,50,39.95,310,4,6.21
OKBK,2/6/17 6:00,51.8,34.69,280,5,6.21
OKBK,2/6/17 7:00,55.4,28.2,320,4,6.21
OKBK,2/6/17 8:00,59,22.95,240,3,6.21
OKBK,2/6/17 9:00,62.6,17.32,340,7,6.21
OKBK,2/6/17 10:00,62.6,17.32,340,7,6.21
OKBK,2/6/17 11:00,64.4,17.56,340,9,6.21
OKBK,2/6/17 12:00,64.4,16.26,340,9,6.21
OKBK,2/6/17 13:00,64.4,16.26,350,9,6.21
OKBK,2/6/17 14:00,64.4,16.26,350,6,6.21
OKBK,2/6/17 15:00,60.8,18.46,360,5,6.21
OKBK,2/6/17 16:00,57.2,22.68,340,4,6.21
OKBK,2/6/17 17:00,51.8,27.62,0,0,6.21
OKBK,2/6/17 18:00,48.2,29.23,280,4,6.21
OKBK,2/6/17 19:00,46.4,31.28,280,5,6.21
OKBK,2/6/17 20:00,44.6,33.49,270,4,6.21
OKBK,2/6/17 21:00,44.6,30.98,260,3,6.21
OKBK,2/6/17 22:00,44.6,28.64,0,0,6.21
OKBK,2/6/17 23:00,39.2,35.26,270,3,6.21
OKBK,2/7/17 0:00,41,35.57,250,3,6.21
OKBK,2/7/17 1:00,41,35.57,290,5,6.21
OKBK,2/7/17 2:00,39.2,38.15,290,5,6.21
OKBK,2/7/17 3:00,42.8,35.87,300,7,6.21
OKBK,2/7/17 4:00,41,41.54,300,5,6.21
OKBK,2/7/17 5:00,44.6,39.06,0,0,6.21
OKBK,2/7/17 6:00,53.6,32.46,280,8,6.21
OKBK,2/7/17 7:00,60.8,23.23,330,14,6.21
OKBK,2/7/17 8:00,62.6,21.79,340,16,6.21
OKBK,2/7/17 9:00,66.2,17.81,350,17,6.21
OKBK,2/7/17 10:00,66.2,19.22,340,17,6.21
OKBK,2/7/17 11:00,68,18.06,340,15,6.21
OKBK,2/7/17 12:00,69.8,16.98,350,14,6.21
OKBK,2/7/17 13:00,68,19.47,350,13,6.21
OKBK,2/7/17 14:00,66.2,22.33,340,10,6.21
OKBK,2/7/17 15:00,64.4,23.77,350,8,6.21
OKBK,2/7/17 16:00,60.8,26.98,350,8,6.21
OKBK,2/7/17 17:00,57.2,30.69,0,0,6.21
OKBK,2/7/17 18:00,53.6,30.11,0,0,6.21
OKBK,2/7/17 19:00,48.2,36.78,270,4,6.21
OKBK,2/7/17 20:00,46.4,36.48,260,4,4.97
OKBK,2/7/17 21:00,48.2,31.57,270,3,6.21
OKBK,2/7/17 22:00,44.6,33.49,290,3,6.21
OKBK,2/7/17 23:00,44.6,36.18,270,4,6.21
OKBK,2/8/17 0:00,41,41.54,220,3,6.21
OKBK,2/8/17 1:00,41,41.54,260,5,6.21
OKBK,2/8/17 2:00,41,41.54,250,3,6.21
OKBK,2/8/17 3:00,41,41.54,230,4,6.21
OKBK,2/8/17 4:00,39.2,44.55,210,3,4.97
OKBK,2/8/17 5:00,48.2,34.09,0,0,6.21
